image_id,question,answer,path
91As9Xe7PfL,Is the back cushion removable?,Yes,f6/f6141833.jpg
61ane0PSs1L,What country are these truffles made in?,Switzerland,b2/b252ff35.jpg
71I5zYRyXXL,How many days is the warranty?,Ninety,64/6406cf84.jpg
91Acj9zBREL,What kind of mat is this?,Yoga,b2/b2f51fa8.jpg
81HT5l6BIUL,What color is the product?,Multi-colored,13/13a9d798.jpg
71Sm+tAOG4L,What is the cover's primary color?,Black,e2/e21f7a9a.jpg
61rahBPqq1L,What material is the product partially made of?,Aluminum,6a/6af09767.jpg
31gahGDidvL,What is the height in centimeters?,Sixty,50/50a7f62e.jpg
71qeFsp9GdL,What is the product type?,Case,3b/3bc7406c.jpg
81pZ-Ci7WHL,Which brand sells this cover?,Solimo,38/380c43e2.jpg
81fxMz8cO7L,What is printed on the back?,Painting,7a/7a422211.jpg
61IxhujxkxL,What material is the shoe made of?,Canvas,69/69787ec4.jpg
613v7KWYp6L,What tool group does this item belong to?,Handwerkzeuge,09/09edaede.jpg
71XWLjuvDfL,"What is pictured, a train or a car?",Train,0c/0cc0f0dd.jpg
71uX0fTDXSL,What shape is the central pendant?,Bow,d2/d21c5ee6.jpg
61v6kBn+9KL,What stones are the earrings inlaid with?,Zirconia,f9/f90bcb67.jpg
61Tnm1iU2bL,What is product type?,Case,aa/aaca2f8d.jpg
71zB5Ia23sL,What material is the phone case made of?,Hard,f4/f402944a.jpg
71FdDeJ8grL,What material is the phone case?,Silicone,05/0580c7a1.jpg
61w4fs2ESyL,How many functions?,Five,86/86d56c14.jpg
81vbOegLmyL,What is the brand name?,Solimo,ab/ab5116f4.jpg
819-moFBEbL,What is the brand of cover?,Solimo,a3/a33f3e2a.jpg
711qNgG0Q3L,What kind of case is this?,Hard,29/290bc0a8.jpg
71XraVHi4CL,What brand is this item?,AmazonBasics,7c/7c68a318.jpg
71dg7tUGFzL,How many servings?,Two,c2/c2c4020f.jpg
619qwaqkHHL,What color is the cover?,Multi-colored,b0/b0a000dd.jpg
715ekqjVevL,What phone model is this case for?,iPhone,44/441934b6.jpg
61phqY+nsfL,What letter is prominently featured?,A,4e/4ea2c4dd.jpg
71OElkpztiL,Is the phone case hard or soft?,Hard,02/0206a7fa.jpg
61UgtJOu+EL,What pattern is on the pillow?,Stripes,7c/7cd66b2d.jpg
71b+jPOplTL,Is the product certified gluten-free?,Yes,96/96a6803e.jpg
71bO6fpquAL,What prayer is written on the ring?,Hail,5a/5a9fa800.jpg
7105-xgJleL,What is the model name?,Jaya,f4/f47856e5.jpg
711pXDbEijL,What is the shoe's main material?,Polyester,48/48d9d8ae.jpg
61ZhqTcWXQL,What is the cover's print?,Game,44/448b06f9.jpg
81h9LcpSF2L,What is the item's material?,Silicon,c1/c13bb1f3.jpg
71YNfl8beZL,What color is the case?,Black,0f/0f7132a7.jpg
71zLIUnhHcL,What word is on the cover?,Pink,db/db6aa64e.jpg
71-v1YkfL5L,What ingredient is inside the cream?,Collagen,c7/c763a3a3.jpg
71c7zxJXZ7L,What is the dominant color of the leaves?,Green,da/da9772cc.jpg
81FXjE7mmfL,What is this item primarily marketed as?,Cover,eb/eb57c3df.jpg
81kRGQkatYL,What color is most prominent?,Yellow,8b/8b252372.jpg
71c6ZXSQ6+L,Is the case a printed or solid color?,Printed,a8/a809bb09.jpg
71bO6fpquAL,What material is the ring made from?,Steel,5a/5a9fa800.jpg
81qbu4hTu5L,What pattern is printed?,Lion,7c/7c8b8daa.jpg
81OGALaqM7L,What is an ingredient listed?,Coconut,40/408a1fe8.jpg
71Jjml1EozL,What model is the case for?,Realme,8b/8bb9674d.jpg
81hLKi3s7QL,What kind of product is it?,Sneakers,6f/6fd9a79e.jpg
81Lu7B2ApQL,What is the brand?,Solimo,d9/d900afbe.jpg
61abR9m-3dL,"What color is the ""LOVE"" text?",Pink,3d/3d124826.jpg
81cH+bXoJ5L,What is the main color?,Burgundy,ec/ecef3e56.jpg
71g+G2hyxfL,How many handsets are shown?,Three,df/dfccc7ef.jpg
614jwk1sKXL,How many mittens are pictured?,Two,17/17932836.jpg
61Z8wpCfkuL,What is the brand name?,Happy,35/359adb5e.jpg
71WYHqomZML,What is the product?,Case,29/29bed573.jpg
71SJuempUBL,How many gifts are circular?,One,74/744f5947.jpg
81Yj9YhyZgL,What is the material of the upper part of the shoe?,Suede,40/402f56ae.jpg
71H4v6J9nfL,What brand makes this item?,Movian,bc/bcd19898.jpg
713hlirgitL,What is the material of the case?,Silicon,46/46fe454d.jpg
81Ew-nsAxxL,What is the case's primary material?,Hard,82/826893cc.jpg
716Mp27pV4L,What material is the case made of?,Hard,6c/6ce25fa0.jpg
516OPdfJvDL,What type of handle does it have?,Rubber,09/09e47c79.jpg
61M73+H74pL,What object is it?,Sandal,4f/4ffd9e34.jpg
71p4YZc1DnL,What brand is the cold weather set?,Zebra,97/975b3f3c.jpg
81yDBTs8v+L,What is the trolley's use?,Shopping,5a/5a0810df.jpg
71QRD25DZfL,What is the cover's color?,Grey,2f/2f32e2dc.jpg
719rkKtjLPL,What closes quietly?,Lid,8c/8c235046.jpg
41P3CFGBD7L,What is the brand of the chair?,Strathwood,57/572767f9.jpg
81Nrl0bn0DL,What is the sport played with this equipment?,Soccer,ae/aec5b63d.jpg
81Hsdy-fPxL,What shape is the top of the antenna?,Rounded,97/97691a5b.jpg
61a5zaNrRFL,What is the cover's color?,Clear,d2/d21c358f.jpg
71EBK9Us0PL,What brand is the phone case?,Solimo,19/1964fdce.jpg
71nkhwQtc6L,What type of metal is the frame made of?,Metal,98/984c8b18.jpg
81tLOyMJj6L,What type of device is it?,Phone,03/03141c13.jpg
51pzmG7A+VL,What material is fair traded?,Extract,c6/c6130b1f.jpg
61lt2ykTezL,What word is written vertically in red?,LOVEUDAD,6f/6fe2811a.jpg
9163YtMHQUL,What color is the ottoman?,Blue,9c/9c422826.jpg
81Qc3qO-1ZL,What is the printed pattern on the case?,Marble,cf/cf1614c8.jpg
71r7qiE8Z-L,What color are the sandals?,Black,e4/e4ac56c3.jpg
81IvrYvL7cL,How many colors are visible?,Two,61/61eb8b56.jpg
61dvq8KBvmL,How many drawers are shown?,Four,b5/b54cbdf3.jpg
91bCs6qWMuL,What color is the backpack?,Grey,e4/e4e29084.jpg
61UnjRvP4XL,How many stones are there?,Three,f0/f06002c1.jpg
61drP7MwcyL,What is the brand?,Solimo,65/65d37649.jpg
71n5gnPOEZL,What shape is the shelf?,Zigzag,2f/2f456b0d.jpg
51Wvw5tPE+L,What is the main brand?,365,6a/6aa1c1a8.jpg
61OBJs7KzoL,What is the bottom box's dominant color?,Beige,fb/fba4d9b3.jpg
71qx3Xvya0L,What is the cover's material?,Silicon,b2/b2a1e3c8.jpg
81SmhaF54kL,What surface is the image printed on?,Case,76/76164ac1.jpg
71vFW8oQkSL,What is the featured design?,Flowers,b4/b4056bda.jpg
616cPAWEvOL,What brand is this item?,Solimo,6d/6df3f22e.jpg
71xH-Rjb7kL,What color is the dominant shade?,Blue,9c/9c2677ff.jpg
619ANV6GFDL,Are these paperclips nonskid?,Yes,66/6665187b.jpg
A1T8kWgrQ5S,What pattern do the sheets have?,Solid,db/db2c964f.jpg
81o74InDL7L,What type of closure does it have?,Lace-Up,c5/c5dd2173.jpg
61P6ZIywrpL,What is the material of the case?,Silicon,66/668b5aa8.jpg
71PXsRvVS+L,What color is the trash bag?,Clear,9d/9d63c8fd.jpg
71hgtdk8lWL,What is the product type?,Case,2d/2dedae41.jpg
71U+7zWbSwL,What material is the cover printed in?,3D,9c/9c7927c0.jpg
71GXiWv-xEL,What material is it made of?,Steel,95/951b1b6d.jpg
71BqUyZ6rkL,"What warranty period exists, in years?",One,63/63b9586b.jpg
61MFTOBovpL,Is this a cellular phone case?,Yes,6f/6f222399.jpg
71s23QXHWdL,What's the brand name?,Solimo,e2/e239b5d1.jpg
81NbtZ60dWL,What color is the phone cover?,Multi,b7/b7293d92.jpg
81n5zx9hQuL,Is it 2D or 3D printing?,Three,9e/9e01695b.jpg
91bLk5u49RL,What shape is the closure?,Rectangular,07/077599a2.jpg
81OVPTdJR3L,What is the frame material?,Wood,e3/e3767906.jpg
71STMqC-ZDL,What embellishment is on the shoe?,Bow,23/2380fc54.jpg
81N29J+-8SL,What type of surface is this phone case?,Hard,ec/ecbb3431.jpg
81O-e-1GAeL,What color is the yin yang symbol?,White,c4/c46b6566.jpg
61FCeLspLhL,What is the brand name?,Solimo,f0/f0ee9258.jpg
71wpapmlYfL,What is the design's color?,Multicolor,c7/c760747d.jpg
71hl9qEKOsL,What design is printed on the back?,Cloth,88/880e8405.jpg
61oeomZW9kL,What color are the glasses?,Clear,31/313346e5.jpg
717IZ3SrAsL,What's printed on the case?,Flowers,53/5332d4e3.jpg
61gPM3z66GL,What's the case material?,Plastic,58/58431acd.jpg
91udGka1EiL,How many inches wide is it?,37.4,ba/babca323.jpg
51OZPTJV+0L,What is the brand name?,Solimo,c4/c4d82bfe.jpg
41ycRACRREL,What color is the case?,Gold,77/77c5c745.jpg
61Ng8DgXeeL,Is this hardware?,Yes,4c/4cd0e61e.jpg
61vy0FXPSvL,What time is on the phone?,Eight-sixteen,c4/c411d7e8.jpg
61x9-xySppL,What time is displayed on the phone screen?,8:16,bb/bb5c5134.jpg
81DhnzRbOLL,What is the height in inches?,6.3,99/999cc9f2.jpg
710fZHKadwL,Is the case hard or soft?,Hard,2d/2d2a766f.jpg
61OnkGVhMWL,Is this item wireless?,Yes,35/3595924e.jpg
513pqL38VFL,What color is the shredder?,Black,39/39532027.jpg
710+tstpRyL,What color is the sky?,Orange,3e/3ef64880.jpg
61+ZyVGI7DL,Is warranty included?,No,93/9311e01d.jpg
71tSVV+-0XL,What phone is the case for?,Realme,6c/6ceff049.jpg
91f4OXoDx+L,How many grams are in one package?,200,30/303afe7b.jpg
716eWmiW-eL,What type of furniture is this?,Table,9a/9aad8182.jpg
81bG8cn+sJL,What is the sofa primarily made of?,Leather,e4/e47b301f.jpg
71ZtBt7YjBL,What year were these sandals released?,2019,84/84054e59.jpg
91H47wGRc0L,What type of coloring is featured?,Food,12/1259891c.jpg
81Df4VLT0lL,What shape is mainly red?,Heart,c3/c3a5e881.jpg
61IQdh2puXL,What kind of hardware is this?,Knob,81/8165694b.jpg
61i-vAqJjRL,What is the product's color?,Chrome,72/72ccfdb8.jpg
61ghErYYJNL,Is it flexible?,Yes,57/5796a4db.jpg
B1xGvuuhi5S,What tool family does this belong to?,Pliers,d4/d425bd2c.jpg
71HQpFaBDoL,Which brand is it?,Solimo,5c/5c245d4e.jpg
61Ons0bu7gL,Is the packaging blue?,Yes,38/385b6062.jpg
81G4wVkR4DL,Is the product vegan?,Yes,0a/0ac73241.jpg
61-01RHqHjL,What material is the case made of?,Hard,90/9022112b.jpg
71jcAmVSJrL,What is the listed Brand?,Solimo,22/226be692.jpg
71DTz5R9RIL,What is the case design about?,Water,4d/4d364955.jpg
71-gLZraNUL,What phone model is the case for?,Vivo,3a/3ab11628.jpg
51-kfaSLRGL,How many eggs are inside?,Eighteen,fc/fc6c71a7.jpg
71v5PFpEpEL,What covers the dustpan opening?,Lid,3a/3aa0aa51.jpg
615B3NPraVL,What color is the power button?,Blue,35/35784c70.jpg
81k07kkvBWL,What is the field's color?,Purple,de/de1e03c9.jpg
71i-gMfzX3L,What is the weight of the product in grams?,Fifty,38/3827b628.jpg
81spUme7J2L,What device is this a case for?,Samsung,17/17d332e1.jpg
71dMrjcF9YL,What type of product is this?,Case,44/446fb1f0.jpg
81HV-jxYHqL,What kind of bag is it?,Backpack,a2/a2c031d9.jpg
71bQmJpM7ZL,What shape is the food item?,Round,e2/e2b76a6d.jpg
41loiLAMKvL,What brand is on the batteries?,Amazonbasics,fb/fbf5249c.jpg
719lc1KEPXL,What dessert is pictured?,Macarons,47/47690cdf.jpg
61emjfoWhcL,Are backings screwed?,Yes,74/74a8283f.jpg
71d9NPpSi3L,Are these shoes slip-ons?,Yes,4d/4d85fd7f.jpg
91t1EYj8xfL,What brand are the suitcases?,AmazonBasics,5c/5c2d0cdd.jpg
81kbGfepOXL,Is there any warranty on this phone case?,No,a5/a561fe6a.jpg
81alXhhrhPL,Are the pouches transparent?,Yes,32/32a74582.jpg
711Ui3bHvQL,What is the product type?,Case,c7/c7b4a50f.jpg
71hK+aUYy7L,What type of item is it?,Case,07/07b15597.jpg
717bpdcVUiL,What brand is on the label?,Wholefoods,fd/fd9bba06.jpg
8145QCS4JfL,What is the product type?,Safety,f9/f915e614.jpg
712zZjKT21L,What brand is this product?,Mamarbear,8d/8d2eca6f.jpg
81-IH+OgaSL,What color is the stool?,Navy,41/41c34523.jpg
61jcNNwkrHL,What letter is featured prominently?,M,1e/1ed3eb7b.jpg
9104brC2nAL,Is this product Kosher?,Yes,2a/2af15e5c.jpg
61x6AYwhNNL,What company makes it?,Solimo,85/850be475.jpg
713JMOk3XcL,What type of material is this case?,Silicon,54/545ce5f4.jpg
71Blh3u1FLL,What brand is this case?,Solimo,55/55f0338e.jpg
91fPbWwtKzL,What is the color of this item?,Others,d9/d9935a3e.jpg
71xT8-G-9lL,Is the cover hard?,Yes,98/98214e24.jpg
71e9kJHb1vL,What brand makes this hook?,AmazonBasics,84/84ab8a23.jpg
819yuiVnCVL,What year is the phone model released?,2016,5c/5c0fdeaa.jpg
61oUvX2FvuL,What type of footwear are they?,Shoes,ad/adf9301f.jpg
71oX0Hp2yxL,What is the weight of the item in grams?,50,a3/a3feebf0.jpg
717Fu1ilQSL,What is the brand shown?,AmazonBasics,7e/7e815e00.jpg
81j3Lci2C6L,What colour are the paint strokes on the case to the right?,Blue,cf/cf80d6e8.jpg
81Ss5b-5KSL,Which brand sells the shoe?,Find,34/34008557.jpg
61k8ao7Ty5L,Is it compatible with Realme 5?,Yes,4c/4c6ae6b6.jpg
61IxhujxkxL,What material is the upper made of?,Canvas,69/69787ec4.jpg
711JnyqHxrL,Is this phone case hard or soft?,Hard,01/01ca1226.jpg
81pAU0+Y+mL,What animal is printed on the phone case?,Elephant,98/98f9e142.jpg
718AhMKto8L,What brand is the product?,AmazonBasics,d7/d7567026.jpg
91Y-oQZAKUL,What material is the particleboard?,Laminated,39/39fe8d72.jpg
71WhfkVGPlL,What color is the lid?,Black,23/2377a0c2.jpg
417hL+0lTfL,How many calories are in the water?,Zero,72/72f3b980.jpg
71+TOzyv4CL,What is pictured on the cover?,Volcano,b4/b4aa69fa.jpg
713XhHhA8YL,What is the brand name?,Solimo,7d/7d973667.jpg
716+GnBsuoL,What is the brand?,Solimo,ae/aefa3bda.jpg
81Q8W3b8mCL,Is the shoe for men?,Yes,ae/ae659203.jpg
61Xg0MBM-rL,Is this for women?,No,1a/1a1401b7.jpg
814S7L5EwPL,What type of shoe is shown?,Boot,0b/0be8caa8.jpg
71eTemxugoL,What phone is this case designed for?,Gionee,c9/c9735f39.jpg
7129MBBBSJL,What is the color of the lid?,Black,3b/3b71652e.jpg
51nJkAh8NJL,What material is the inner surface?,Cardboard,9c/9ce61519.jpg
81-AwHF5HJL,What type of product is this?,Case,04/0408d4e9.jpg
718bqYA1sOL,Is this case covered by warranty?,No,7c/7c275f2a.jpg
71JFerFlPmS,What color are the clamps?,Grey,3c/3cbac9a9.jpg
61YjHVo-HCL,What shape is the case?,Rectangular,b9/b93d04e3.jpg
612MY9B0KbL,What is the brand name?,Solimo,93/9343ce79.jpg
71qXvJLzyTL,How many cushions are in the image?,Four,87/87c11ce5.jpg
817zW7SbbkL,What is the brand of this handbag?,Nia,95/957aaa2a.jpg
912-UTqyIbL,Is the product for indoors or outdoors?,Indoors,d3/d3c64d0e.jpg
71PGlq5evkL,Is the detergent bleach-free?,Yes,23/234bf291.jpg
81NBXWDxoJL,What type of device is this case for?,Phone,e0/e0f421f7.jpg
61YSzjRtQVL,What is the product type?,Tools,ff/ff2ed981.jpg
81+B-GfKRtL,What word is written on the case?,Queen,c9/c977f7e5.jpg
71nvKQIDSRL,What material is the apron made of?,Cotton,63/63907d80.jpg
81yJbrSZCxL,What is the dominant color on the right side?,Blue,e2/e2e43a02.jpg
517mToSv0RL,What is the brand's name?,Poecent,53/53e6cd53.jpg
71qCUQLS5LL,What is the primary color?,Red,b4/b488554d.jpg
81QOKZjPz-L,What is the cover design style?,Designer,b4/b44fca99.jpg
6116YpXlazL,What is the product type?,Case,51/51b6a7ca.jpg
818vr-0Af-L,What color is the pan?,Aluminum,88/88db1962.jpg
81b3AVVoYGL,What color is the top band?,Pink,ca/ca9eb43c.jpg
81QXBQ5RKNL,What phone model is this case for?,Vivo,22/224db452.jpg
71Nncp7EG2L,What is on the leaf?,Drops,ba/ba854f2b.jpg
71XiLinjQ7L,What animal is pictured?,Dog,c5/c50613b6.jpg
710P0uaSJ-L,What shape is the top of the desk?,Curved,38/38ccb28b.jpg
51Vd4ixFZfL,What shape is the charger?,Rectangular,2b/2b026536.jpg
716bYwrSEnL,What does the pendant spell?,Love,bb/bb1be3f2.jpg
61EoWCyCQlL,What is the brand?,Solimo,50/50f1b038.jpg
81whXnXglSL,What are the packs made of?,Cashews,4d/4d97076d.jpg
815Y9JaCp4L,What is this product?,Case,2d/2d007d6a.jpg
81osOV2vaEL,What material are the boots imitating?,Snakeskin,2b/2bddcd22.jpg
415Fl1XOJYL,What is the weight in ounces?,Twenty,b5/b512d1b2.jpg
51TofVnlDfL,"According to the image, how many gloves are there?",Two,c2/c2264760.jpg
81TNKZainmL,What is the shoe's style?,Casual,57/5784dc1c.jpg
71qS8xLkeIL,What material is the case made of?,Silicon,6e/6ee790f8.jpg
7137cDTlVqL,What is the brand name?,Solimo,28/28ceb330.jpg
71CpKqWgI3L,What phone model is this case for?,Samsung,68/684a2abb.jpg
A1k2-zO8c+L,How many containers are there?,Three,72/72e64ca0.jpg
71tFqOlCZiL,What is the brand name?,Find,70/700ee31c.jpg
61kVdTXTJ4L,What is the brand's language?,French,87/874f86c4.jpg
81tLVIyq-IL,What animal is pictured?,Pig,da/da170129.jpg
71GmFPzErQL,What type of knot is featured?,Bow,f4/f4edcb5b.jpg
61GVphyHI2L,What month is shown on the screen?,September,2b/2bb3e918.jpg
51Ivjdc0E2L,What color are the dividers?,White,fa/fab471f8.jpg
91Y9ZAuqdZL,Is the toe open or closed?,Closed,96/96ecc2d7.jpg
81aa9E67DgL,What is the item's height?,47.4,d2/d23c8ef0.jpg
71xBd11w41L,What product is displayed?,Case,95/9552d935.jpg
7175EPMqqsL,What is the predominant color of the toy bus?,Yellow,8e/8e0e2070.jpg
51nDXbP4EcL,How many chairs are present?,Two,61/611e336e.jpg
51bnsZZKu6L,Is this item for clothes?,No,70/70b19b79.jpg
71FXKxpowkL,What brand is this case?,Solimo,12/120c6fe3.jpg
81CLVeVxqnL,What's the package weight?,Ounces,03/03813fd0.jpg
71D9Vo2phRL,What is the brand of this scrapbook?,Solimo,aa/aa45de9c.jpg
61YUWJhLDXL,What animal is represented here?,Butterfly,45/4585aeae.jpg
51T+MNBO5GL,How many sets are included?,Twelve,91/91ba80db.jpg
61xUgYtNdgL,What color is the brand logo?,Blue,54/54fbc772.jpg
717rX+L5mgL,What shape are the gemstones?,Oval,5f/5f915fda.jpg
710RyGasrqL,Is this item apparel?,Yes,d3/d3ce78fd.jpg
71YfrxwDzAL,Are these made for men or women?,Men,3a/3a776b18.jpg
71tEnyyxaZL,What color are the cat's eyes?,Pink,88/88e082f0.jpg
A1X94rIy3cL,How many liters capacity does it have?,Twenty-nine,15/157378c2.jpg
71jS7L45c0L,What type of printing is used?,3D,f2/f2115706.jpg
81f--fYqzML,What is the primary material of the bag?,Leather,e0/e0479b35.jpg
817NnE8eh2L,What color are the shoes?,Blue,85/85556f49.jpg
61-ItBgpD1L,What is the animal displayed on the phone case?,Unicorn,fd/fd23f682.jpg
81Ru-n7yoRL,How many drawers are visible?,Three,c4/c4152985.jpg
71qXvJLzyTL,How many pillows are shown?,Four,87/87c11ce5.jpg
61lIuEPGU7L,What phone does this fit?,HTC,74/742e33c5.jpg
513Wb3J32tL,What material is the glass?,Glass,f7/f7337a7c.jpg
81DrN1+xl5L,What is the material of the back case?,Hard,dd/ddcdd2c9.jpg
81Q2T3HReES,What kind of closure does the sham have?,Envelope,20/2003bd31.jpg
91Rllac7-yL,Is this for sanitation?,Yes,ad/ad330f01.jpg
81PBxGCkNsL,What brand is this case?,Solimo,2a/2a760fce.jpg
71BhUA-P1sL,What type of product is shown?,Case,6f/6f0c182b.jpg
71G1KQd2I+L,Is the design multicolored?,Yes,84/84e5fc16.jpg
6145LphKcoL,What material is this board made of?,Glass,f5/f53121e9.jpg
917h42c4U+L,What is the product type?,Accessory,9f/9fcab500.jpg
71RGxaIcsfL,What is the subject doing?,Singing,eb/eb08fe91.jpg
71rr52i9BXL,What is the brand of the slippers?,Collective,16/164d3e29.jpg
8143jY6K-kL,What brand is the bag?,Nia&Nicole,0f/0f9db0a0.jpg
81ncPmlVaiL,What is the background color?,Black,71/712017f4.jpg
71s7ytulWzL,What kind of insect is present?,Butterfly,e4/e4247a5f.jpg
71el0YfgKSL,How many people is the set for?,Twelve,de/de3a6951.jpg
71Ykw3jjM4L,What color are some of the lights?,Red,60/601ee018.jpg
91QxUSWXwcL,What brand manufactured this bed?,Rivet,3b/3bb0409e.jpg
71IDuycKo4L,What is the item?,Case,fa/fa164d66.jpg
816tlYRlapL,What is the closure type of the sandal?,Slip-on,f6/f6a508b4.jpg
71g5Ih9bHFL,What is the ring's size?,Seven,32/32c863f1.jpg
71HC634X-HL,What is the case's main color?,Multicolor,3b/3bb4f7a8.jpg
71eSLDHTsaL,What brand is the product?,Solimo,e9/e922a43e.jpg
81JY7sIKVmL,What is the brand name?,Skechers,8c/8c14cfd6.jpg
71SG5PkT3xL,Which device is this case compatible with?,Oppo,7a/7a61b837.jpg
81NKLjhlSpL,What is the product type?,Boot,7f/7fddf22c.jpg
71qMFBAhxdL,What material is the case made from?,Silicon,a4/a4c21fe6.jpg
81awQBV086L,Which brand sold this cover?,Solimo,17/17bb6d16.jpg
A1AFTjFpqiL,What kind of sheet is it?,Fitted,a7/a74950db.jpg
71Rp60SF+pL,What phone is the cover designed for?,Huawei,77/772d3d25.jpg
71+Zf-mEpRL,"Is it labelled as ""Limited""?",Edition,03/03bb7922.jpg
61BBPZjvJ2L,What item is featured on the case?,Headphones,a7/a7e11bf2.jpg
71ObNkntvlL,What type of footwear is this?,Shoe,41/41f9d276.jpg
61Y5EFSFZaL,What's the product type?,Care,8b/8beba061.jpg
61YQEXX4EML,What covers the back of the phone?,Case,d2/d2f3dffc.jpg
71gS-eRmi9L,What phone model is the case for?,Y95,5a/5a78284c.jpg
51LOJu7-BbL,What accessory type is this?,Case,59/593be843.jpg
81G36pi5JSL,What is the product's weight in grams?,Fifty,26/26375172.jpg
71eicG+rlrL,What kind of tree is depicted?,Dark,97/971defc6.jpg
61sp4r1fEBL,What shape are the fasteners?,Screws,5b/5b4331b3.jpg
81AsSeZEUGL,What year was the model made?,2017,ab/ab825110.jpg
71h4aRuujHL,What material is the case?,Silicon,a4/a4115187.jpg
71kTB4D3roL,What finish is applied to the steel?,Brushed,8c/8cbbb1b1.jpg
71fG9PItjhL,What is the length in inches?,Fifteen,1e/1e415de9.jpg
41+4JNGz5WL,What color is the strip at the top of the bag?,Orange,a0/a0fc7dc0.jpg
81rl9PxhwAL,What type of product is shown?,Conditioner,25/256747ae.jpg
81ZJ8AXGhRL,What color are the rocks?,Brown,66/663e7d39.jpg
717tfMvAG3L,What is the model number?,gz8278-SL40333,6f/6f7dbd5d.jpg
71cXOVmoqVL,What shape are the floating objects?,Hearts,47/4771834e.jpg
61Hg9a6eVrL,What color are the cones?,Orange,d8/d821fac4.jpg
7119tI5AccL,What extract is included besides the main supplement?,Pepper,22/227a4fc2.jpg
717E07vVA9L,What color is the cover?,Multicolor,2f/2f250466.jpg
71jZ6o4COgL,What is the phone compatible with?,Vivo,3e/3eb3a749.jpg
71yxpE7H+qL,What object is nearest to the person?,Boat,3d/3dca9cad.jpg
71uH+BQC2VL,Is the case design shiny?,Yes,64/648fda4d.jpg
71FVFHafxlL,What color are the flowers?,Pink,cd/cd18f42d.jpg
